name,id,wikipedia_,gender,scale,length
Timoteo Gordillo,"141158810",,Male,"-0.99",913.054923512214
Ulrico Schmidl,"141250832",,Male,"-1.0",1195.67699253878
Ruiz de los Llanos,"141583565",,Male,"-0.29",113.443128099571
Aristóbulo Del Valle,"141895192",,Male,"-0.77",117.690561405363
Arnaldo D'Espósito,"141895193",,Male,"-0.5",64.9540599751628
Arnaldo D'Espósito,"141895194",,Male,"-0.5",144.499829862969
Avenida Alicia Moreau de Justo,"141895197",https://es.wikipedia.org/wiki/Alicia_Moreau_de_Justo,Female,"1.0",160.689705723278
Avenida Almirante Brown,"141895198",,Male,"-0.49",390.589377413894
Avenida Almirante Brown,"141895199",,Male,"-0.49",105.345320655165
Avenida Almirante Brown,"141895200",,Male,"-0.49",130.876417279174
Avenida Almirante Brown,"141895201",,Male,"-0.49",97.2169747030713
Avenida Almirante Brown,"141895203",,Male,"-0.49",136.167712567679
Avenida Almirante Brown,"141895204",,Male,"-0.49",75.950426027577
Avenida Almirante Brown,"141895205",,Male,"-0.49",34.1615309161063
Avenida Almirante Brown,"141895206",,Male,"-0.49",78.3221545844824
Avenida Almirante Brown,"141895207",,Male,"-0.49",69.518821880007
Avenida Almirante Brown,"141895208",,Male,"-0.49",85.370375914323
Avenida Almirante Brown,"141895210",,Male,"-0.49",253.06171418249
Avenida Almirante Brown,"141895211",,Male,"-0.49",353.798380748247
Avenida Benito Pérez Galdós,"141895212",,Male,"-0.5",101.224339979754
Avenida Benito Pérez Galdós,"141895213",,Male,"-0.5",116.117969484599
Avenida Benito Pérez Galdós,"141895214",,Male,"-0.5",15.2471127233111
Avenida Benito Pérez Galdós,"141895215",,Male,"-0.5",161.169629188932
Avenida Benito Pérez Galdós,"141895216",,Male,"-0.5",159.606349016267
Avenida Benito Pérez Galdós,"141895217",,Male,"-0.5",127.680109347822
Avenida Benito Pérez Galdós,"141895218",,Male,"-0.5",128.112083251619
Avenida Don Pedro de Mendoza,"141895232",,Male,"-0.49",1016.62096092382
Avenida Don Pedro de Mendoza,"141895233",,Male,"-0.49",62.4762572332091
Avenida Juan de Garay,"141895235",,Male,"-0.99",51.8403379437845
Avenida Manuel A. Montes de Oca,"141895236",,Male,"-0.5",89.3564998310229
Avenida Manuel A. Montes de Oca,"141895237",,Male,"-0.5",28.299380127062
Avenida Manuel A. Montes de Oca,"141895238",,Male,"-0.5",115.061548593152
Avenida Martín García,"141895239",,Male,"-0.5",8.51603690017201
Avenida Martín García,"141895240",,Male,"-0.5",157.543672606722
Suárez,"141895241",,Male,"-0.5",143.732581785411
Suárez,"141895242",,Male,"-0.5",192.70884294554
Doctor Eduardo Braun Menendez,"141895246",,Male,"-0.5",363.617762905573
Doctor Enrique Finochietto,"141895247",,Male,"-1.0",90.6719488480424
Doctor Enrique Finochietto,"141895248",,Male,"-1.0",84.2163444727896
General Hornos,"141895249",,Male,"-0.5",25.2014000920375
General Hornos,"141895250",,Male,"-0.5",104.226336901525
General Hornos,"141895251",,Male,"-0.5",171.329438622139
Juan Manuel Blanes,"141895252",,Male,"-0.99",140.713559090317
Juan Manuel Blanes,"141895253",,Male,"-0.99",14.3394307179183
Ministro Brin,"141895254",,Male,"-1.0",106.628830092963
Pi y Margall,"141895260",,Male,"-0.29",153.438087020294
Avenida Don Pedro de Mendoza,"141895288",,Male,"-0.49",142.225844577695
Ortega,"142299116",,Male,"-0.5",140.982878526966
Videla Castillo,"142299117",,Male,"-1.0",101.881133644899
Giácomo Mattioti,"142300778",,Male,"-0.5",162.105366792009
Vicente de Simone,"142300780",,Male,"-0.97",177.236145673274
Avenida Ana María Janer,"142310786",https://es.wikipedia.org/wiki/Anna_Maria_Janer_i_Anglarill,Female,"1.0",18.6046249395158
Ingeniero José Estevez,"142386937",,Male,"-0.3",371.288998568459
Avenida Coronel Esteban Bonorino,"142386939",,Male,"-1.0",170.130559542511
Alfredo Colmo,"142485934",,Male,"-1.0",211.01261975834
Jacinto Verdaguer,"142485935",,Male,"-0.5",198.360738437131
Muñiz,"142493084",,Male,"-0.5",327.232506469076
General Fructuoso Rivera,"142841798",,Male,"-0.5",139.945230730871
Carlos Javier Benielli,"142986272",,Male,"-0.99",58.7613065812758
Julián Aguirre,"142986278",,Male,"-0.5",215.348270590443
Erasmo,"142988910",,Male,"-0.5",114.362185303731
Erasmo,"142988911",,Male,"-0.5",127.694752435229
Guaraní,"143084092",,Male,"-1.0",286.983002765522
Lancheros del Plata,"143084093",,Male,"-0.37",107.638403881231
Padre Federico Grote,"143148590",,Male,"-0.5",178.572004633398
Manuela Pedraza,"144175618",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",52.6228005147374
Manuela Pedraza,"144175619",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",93.1734957612293
Manuela Pedraza,"144175621",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",107.612698620864
Manuela Pedraza,"144175622",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",54.6828236501109
Manuela Pedraza,"144175624",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",86.1122425195566
Manuela Pedraza,"144175625",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",481.415942697738
Pasaje Gil,"144591087",,Male,"-0.49",220.910642042469
Alfredo Palacios,"144844718",,Male,"-1.0",15.3873305615573
Alfredo Palacios,"144844719",,Male,"-1.0",380.761189523087
Aristóbulo Del Valle,"144844720",,Male,"-0.77",168.829160848451
Avenida Almirante Brown,"144844722",,Male,"-0.49",96.8250469632602
Avenida Almirante Brown,"144844723",,Male,"-0.49",202.317141398369
Avenida Don Pedro de Mendoza,"144844724",,Male,"-0.49",59.048331738252
Carlos F. Melo,"144844727",,Male,"-0.99",34.3392598644389
Carlos F. Melo,"144844728",,Male,"-0.99",197.256858483315
Coronel Salvadores,"144844729",,Male,"-1.0",171.070263337961
Coronel Salvadores,"144844730",,Male,"-1.0",64.9096994042877
Coronel Salvadores,"144844731",,Male,"-1.0",33.6369191694096
Coronel Salvadores,"144844732",,Male,"-1.0",484.74840327148
Coronel de Marina Tomás Espora,"144844733",,Male,"-1.0",185.426877855699
Garibaldi,"144844735",,Male,"-0.5",189.571036406985
Gregorio Aráoz de Lamadrid,"144844736",,Male,"-0.99",40.706080448838
General Gregorio Aráoz de Lamadrid,"144844737",,Male,"-0.5",290.953845893556
Palos,"144844742",,Male,"-0.5",228.312702127127
Avenida Juan Bautista Justo,"145141913",,Male,"-0.99",15.0656141486891
Bartolomé Mitre,"145346216",,Male,"-0.5",473.133238963565
Avenida Soldado de la Frontera,"147207802",,Male,"-0.5",59.7002752817499
Alejandro Magariños Cervantes,"147222593",,Male,"-1.0",664.869722173308
Alejandro Magariños Cervantes,"147222594",,Male,"-1.0",641.037698945992
Don Cristóbal,"147222599",,Male,"-0.49",139.661240381263
Elpidio González,"147222600",,Male,"-0.5",125.165641933028
Elpidio González,"147222601",,Male,"-0.5",274.630933824832
Elpidio González,"147222602",,Male,"-0.5",492.162966427876
Remedios de Escalada de San Martín,"147222603",https://es.wikipedia.org/wiki/Mar%C3%ADa_de_los_Remedios_de_Escalada,Female,"0.99",1168.63300140974
General César Díaz,"147222604",,Male,"-0.5",540.212994458186
Juan Agustín García,"147222608",,Male,"-0.5",808.601016063386
Juan Agustín García,"147222609",,Male,"-0.5",520.596345385973
Mercedes,"147222611",,Female,"0.49",815.878409769952
Rafaela,"147222614",,Female,"1.0",141.474386036913
Rafaela,"147222615",,Female,"1.0",155.325127080729
Avenida Lisandro de la Torre,"147222889",,Male,"-0.48",15.0724613836025
Avenida Lisandro de la Torre,"147222890",,Male,"-0.48",561.424738684047
Copérnico,"147380726",,Male,"-1.0",40.5862189122077
Aristóbulo Del Valle,"147999047",,Male,"-0.77",438.229762520316
Avenida Don Pedro de Mendoza,"147999048",,Male,"-0.49",716.551217959882
Avenida General Iriarte,"147999053",,Male,"-0.5",545.793901948809
Avenida General Iriarte,"147999056",,Male,"-0.5",211.817728169301
Avenida Manuel A. Montes de Oca,"147999059",,Male,"-0.5",231.205882114564
Avenida Manuel A. Montes de Oca,"147999060",,Male,"-0.5",70.6009085704325
Avenida Manuel A. Montes de Oca,"147999062",,Male,"-0.5",134.438166801978
Avenida Manuel A. Montes de Oca,"147999066",,Male,"-0.5",38.4358384034285
Avenida Manuel A. Montes de Oca,"147999067",,Male,"-0.5",110.894789749707
Avenida Manuel A. Montes de Oca,"147999068",,Male,"-0.5",14.2009344847397
Avenida Manuel A. Montes de Oca,"147999071",,Male,"-0.5",111.516519563549
Avenida Manuel A. Montes de Oca,"147999073",,Male,"-0.5",96.96651557867
Avenida Manuel A. Montes de Oca,"147999075",,Male,"-0.5",97.7764673695861
Avenida Manuel A. Montes de Oca,"147999077",,Male,"-0.5",38.8334449613773
Avenida Manuel A. Montes de Oca,"147999078",,Male,"-0.5",139.494160367594
Avenida Manuel A. Montes de Oca,"147999080",,Male,"-0.5",135.075320142344
Avenida Manuel A. Montes de Oca,"147999083",,Male,"-0.5",29.8637461583674
Avenida Manuel A. Montes de Oca,"147999087",,Male,"-0.5",119.886480303201
Avenida Manuel A. Montes de Oca,"147999088",,Male,"-0.5",93.4951406887806
Avenida Manuel A. Montes de Oca,"147999089",,Male,"-0.5",167.323713730722
Avenida Manuel A. Montes de Oca,"147999091",,Male,"-0.5",174.221079807781
Avenida Manuel A. Montes de Oca,"147999093",,Male,"-0.5",246.88124808415
Avenida Manuel A. Montes de Oca,"147999096",,Male,"-0.5",181.709178281423
Avenida Manuel A. Montes de Oca,"147999097",,Male,"-0.5",130.620334386148
Avenida Martín García,"147999098",,Male,"-0.5",16.8213996191806
Avenida Martín García,"147999100",,Male,"-0.5",72.9911069222995
Avenida Martín García,"147999102",,Male,"-0.5",110.098170129736
Avenida Martín García,"147999104",,Male,"-0.5",161.004316491422
Avenida Martín García,"147999106",,Male,"-0.5",110.196818923299
Avenida Martín García,"147999107",,Male,"-0.5",133.523903675795
Avenida Martín García,"147999108",,Male,"-0.5",136.602601925087
Avenida Suárez,"147999110",,Male,"-0.5",23.6102299912709
Avenida Suárez,"147999112",,Male,"-0.5",335.936885487997
Avenida Suárez,"147999113",,Male,"-0.5",429.558042235108
Benito Quinquela Martín,"147999119",,Male,"-0.5",155.787543624887
Benito Quinquela Martín,"147999123",,Male,"-0.5",77.7232330134268
Benito Quinquela Martín,"147999125",,Male,"-0.5",13.377333066761
Benito Quinquela Martín,"147999126",,Male,"-0.5",243.752650525682
Gaspar Melchor Jovellanos,"147999140",,Male,"-0.5",227.469075880376
General Hornos,"147999141",,Male,"-0.5",628.917399223687
General Hornos,"147999143",,Male,"-0.5",96.112058876278
Hipólito Vieytes,"147999145",,Male,"-0.5",109.500379562266
Hipólito Vieytes,"147999147",,Male,"-0.5",46.5902660328354
Hipólito Vieytes,"147999149",,Male,"-0.5",179.845511617189
Hipólito Vieytes,"147999150",,Male,"-0.5",178.705585023422
Hipólito Vieytes,"147999151",,Male,"-0.5",110.410910138596
Hipólito Vieytes,"147999154",,Male,"-0.5",275.518901135573
Isabel la Católica,"147999155",https://es.wikipedia.org/wiki/Isabel_I_de_Castilla,Female,"0.99",112.017655137356
José Aaron Salmun Feijoo,"147999159",,Male,"-0.43",243.698991378024
Manuel J. Samperio,"147999161",,Male,"-0.5",175.861758813281
Avenida Osvaldo Cruz,"147999163",,Male,"-0.93",121.683874142662
Avenida Osvaldo Cruz,"147999165",,Male,"-0.93",193.826724541863
Avenida Osvaldo Cruz,"147999167",,Male,"-0.93",224.894403573916
Avenida Osvaldo Cruz,"147999169",,Male,"-0.93",329.181187590026
Ruy Díaz de Guzmán,"147999177",,Male,"-0.48",293.106945962228
Ruy Díaz de Guzmán,"147999178",,Male,"-0.48",398.602211553605
Gonçalves Días,"147999190",,Male,"-0.57",14.7494554230538
Avenida Juan Bautista Justo,"148520994",,Male,"-0.99",87.9676288636382
Comodoro Ceferino Ramirez,"148995301",,Male,"-0.99",354.358280612675
Emilio Aubrún,"149007957",,Male,"-0.5",124.047520008803
Avenida Soldado de la Frontera,"149008801",,Male,"-0.5",343.01047100968
Martín Guerrico,"149011517",,Male,"-0.5",497.075498608426
Manuel Galvez,"149503671",,Male,"-0.5",114.870747338576
Agustín De Vedia,"149679688",,Male,"-0.42",585.788231736408
Teniente General Luís Dellepiane,"149684144",,Male,"-0.5",682.122065136014
Mozart,"149686122",,Male,"-0.5",608.047150715798
Laguna,"149721930",,Male,"-0.5",72.9513212882581
John William Cooke,"149726366",,Male,"-0.99",177.115491040298
San Pedrito,"149726368",,Male,"-1.0",276.076760266684
San Pedrito,"149726375",,Male,"-1.0",289.453723984185
Avenida Varela,"149726377",,Male,"-0.5",119.936160431017
Avenida Intendente Francisco Rabanal,"149726380",,Male,"-0.5",838.876508613146
Juan XXIII,"149729200",,Male,"-0.99",287.598464867144
Pio X,"149729205",,Male,"-0.92",290.445268728855
Pio X,"149729209",,Male,"-0.92",627.606760780298
Avelino Díaz,"149730243",,Male,"-0.5",356.860130110156
Miguel Juárez Celman,"149730246",,Male,"-1.0",1156.15958346734
Pio XII,"149730259",,Male,"-0.5",381.796325782296
Pio XII,"149731274",,Male,"-0.5",225.236597722723
Manuel Baldomero Ugarte,"149732572",,Male,"-0.5",17.6105639340988
Lisandro de la Torre,"149757693",,Male,"-0.46",52.1955193913651
José Barros Pazos,"149757694",,Male,"-0.3",259.911252774465
Zavaleta,"149764361",,Male,"-0.5",718.102386458152
Lafayette,"149764366",,Male,"-0.5",159.10734691979
Avenida Osvaldo Cruz,"149764370",,Male,"-0.93",896.141660035998
Santa Rita,"149765860",https://es.wikipedia.org/wiki/Rita_de_Casia,Female,"1.0",84.444942535075
Calle La Milagrosa,"149768691",,Female,"0.69",162.924351099953
Jean Jaures,"149823126",,Male,"-1.0",181.838282404541
Francisco Acuña de Figueroa,"149823199",,Male,"-0.5",474.550237766747
Franklin,"149824173",,Male,"-0.49",81.7369111791531
Nicasio Oroño,"149824174",,Male,"-1.0",152.380116049628
Luis Viale,"149824406",,Male,"-0.5",627.2760260907
Pasteur,"149827694",,Male,"-0.5",390.112465019128
Presidente José Evaristo Uriburu,"149827695",,Male,"-0.66",391.200654760551
Julieta Lanteri,"149976508",https://es.wikipedia.org/wiki/Julieta_Lanteri,Female,"1.0",48.2126495236699
Julieta Lanteri,"149976509",https://es.wikipedia.org/wiki/Julieta_Lanteri,Female,"1.0",46.1692849147794
Alfredo Bufano,"149981513",,Male,"-1.0",586.485370110398
Alfredo Bufano,"149981514",,Male,"-1.0",15.5480692889427
Andrés Lamas,"149981517",,Male,"-0.5",140.755683589346
Andrés Lamas,"149981518",,Male,"-0.5",18.0656420917532
Avenida Juan Bautista Justo,"149981524",,Male,"-0.99",980.416710523657
Avenida Juan Bautista Justo,"149981525",,Male,"-0.99",186.622128070909
Avenida Juan Bautista Justo,"149981526",,Male,"-0.99",160.443029889603
Avenida Juan Bautista Justo,"149981527",,Male,"-0.99",164.834593784019
Avenida Juan Bautista Justo,"149981528",,Male,"-0.99",142.889984533402
Avenida Juan Bautista Justo,"149981529",,Male,"-0.99",168.748624628335
Avenida Juan Bautista Justo,"149981530",,Male,"-0.99",161.888710962074
Avenida Juan Bautista Justo,"149981531",,Male,"-0.99",238.181290922946
Avenida Juan Bautista Justo,"149981532",,Male,"-0.99",70.3470088546401
Avenida Juan Bautista Justo,"149981533",,Male,"-0.99",162.750155496376
Avenida Juan Bautista Justo,"149981534",,Male,"-0.99",111.763724339496
Avenida Juan Bautista Justo,"149981535",,Male,"-0.99",64.1835026796466
Avenida Juan Bautista Justo,"149981536",,Male,"-0.99",67.5255309808589
Avenida Juan Bautista Justo,"149981537",,Male,"-0.99",216.116669013168
Avenida Juan Bautista Justo,"149981538",,Male,"-0.99",75.949479883351
Avenida Juan Bautista Justo,"149981539",,Male,"-0.99",155.828889364016
Avenida Juan Bautista Justo,"149981540",,Male,"-0.99",90.1195397847813
Avenida Juan Bautista Justo,"149981541",,Male,"-0.99",55.9684521976328
Avenida Juan Bautista Justo,"149981542",,Male,"-0.99",148.197946580492
Avenida Juan Bautista Justo,"149981543",,Male,"-0.99",142.492240025695
Avenida Juan Bautista Justo,"149981544",,Male,"-0.99",65.3931750165494
Avenida Juan Bautista Justo,"149981545",,Male,"-0.99",141.497719669038
Avenida Juan Bautista Justo,"149981546",,Male,"-0.99",162.284742318005
Avenida Juan Bautista Justo,"149981548",,Male,"-0.99",144.816612116738
Avenida Juan Bautista Justo,"149981549",,Male,"-0.99",127.612154334934
Avenida Juan Bautista Justo,"149981550",,Male,"-0.99",149.058020822052
Avenida Juan Bautista Justo,"149981551",,Male,"-0.99",77.0882647139439
Avenida Juan Bautista Justo,"149981552",,Male,"-0.99",114.648396839212
Avenida Juan Bautista Justo,"149981553",,Male,"-0.99",164.791542799052
Avenida Juan Bautista Justo,"149981554",,Male,"-0.99",163.450978978826
Avenida Juan Bautista Justo,"149981555",,Male,"-0.99",70.9378602769319
Avenida Juan Bautista Justo,"149981556",,Male,"-0.99",108.811337728752
Avenida Juan Bautista Justo,"149981557",,Male,"-0.99",156.027828098671
Avenida Juan Bautista Justo,"149981558",,Male,"-0.99",82.3882203482366
Avenida Juan Bautista Justo,"149981559",,Male,"-0.99",108.501367376178
Avenida Juan Bautista Justo,"149981560",,Male,"-0.99",157.772613303412
Avenida Juan Bautista Justo,"149981561",,Male,"-0.99",215.790842092032
Avenida Juan Bautista Justo,"149981562",,Male,"-0.99",108.847890520117
Avenida Juan Bautista Justo,"149981563",,Male,"-0.99",147.472300359833
Avenida Juan Bautista Justo,"149981564",,Male,"-0.99",146.447739852187
Avenida Juan Bautista Justo,"149981565",,Male,"-0.99",146.841544561107
Avenida Juan Bautista Justo,"149981566",,Male,"-0.99",72.0222991504819
Avenida Juan Bautista Justo,"149981567",,Male,"-0.99",100.479496660168
Avenida Juan Bautista Justo,"149981568",,Male,"-0.99",168.69920675477
Avenida Juan Bautista Justo,"149981569",,Male,"-0.99",77.7108739480916
Avenida Juan Bautista Justo,"149981570",,Male,"-0.99",234.161784893754
Avenida Juan Bautista Justo,"149981571",,Male,"-0.99",140.196411010423
Avenida Juan Bautista Justo,"149981572",,Male,"-0.99",213.385139959381
Avenida Juan Bautista Justo,"149981573",,Male,"-0.99",77.8368151911473
Avenida Juan Bautista Justo,"149981574",,Male,"-0.99",122.635593573167
Avenida Juan Bautista Justo,"149981575",,Male,"-0.99",148.063101999053
Avenida Juan Bautista Justo,"149981576",,Male,"-0.99",138.54706858158
Avenida Juan Bautista Justo,"149981577",,Male,"-0.99",154.717169788518
Avenida Juan Bautista Justo,"149981578",,Male,"-0.99",202.513670830351
Avenida Juan Bautista Justo,"149981579",,Male,"-0.99",138.277779390288
Avenida Juan Bautista Justo,"149981580",,Male,"-0.99",210.468066699184
Avenida Juan Bautista Justo,"149981581",,Male,"-0.99",158.025566403112
Avenida Juan Bautista Justo,"149981582",,Male,"-0.99",162.7517705675
Avenida Juan Bautista Justo,"149981583",,Male,"-0.99",295.18056134173
Avenida Juan Bautista Justo,"149981584",,Male,"-0.99",246.880582866482
Avenida Juan Bautista Justo,"149981585",,Male,"-0.99",216.603893068448
Avenida Juan Bautista Justo,"149981587",,Male,"-0.99",148.005712564807
Avenida Juan Bautista Justo,"149981588",,Male,"-0.99",98.3303131007381
Avenida Juan Bautista Justo,"149981590",,Male,"-0.99",159.441061486997
Avenida Juan Bautista Justo,"149981591",,Male,"-0.99",144.98790744822
Avenida Juan Bautista Justo,"149981593",,Male,"-0.99",228.213029566781
Avenida Juan Bautista Justo,"149981594",,Male,"-0.99",159.110451244847
Avenida Juan Bautista Justo,"149981595",,Male,"-0.99",233.631235103783
Avenida Juan Bautista Justo,"149981596",,Male,"-0.99",553.191107674117
Avenida Juan Bautista Justo,"149981597",,Male,"-0.99",322.142442407427
Avenida Juan Bautista Justo,"149981598",,Male,"-0.99",232.848999617751
Avenida Juan Bautista Justo,"149981599",,Male,"-0.99",428.397374678601
Avenida Juan Bautista Justo,"149981600",,Male,"-0.99",230.57310843613
Avenida Juan Bautista Justo,"149981601",,Male,"-0.99",50.4908341692167
Avenida Juan Bautista Justo,"149981602",,Male,"-0.99",151.289629934856
Avenida Juan Bautista Justo,"149981603",,Male,"-0.99",145.865362952007
Avenida Álvarez Jonte,"149981604",,Male,"-0.34",34.9328902200172
Avenida Álvarez Jonte,"149981605",,Male,"-0.34",24.145465599816
